"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2020-09-21","92.8","-1.25","5.44","Jacob deGrom",621563,594798,"null","foul",,,,,"14","null","R","L","R","NYM","TB","S","null","null",1,0,2020,"0.17","0.57","1.08","2.32","null","null","null",0,4,"Top","null","null",,,"467092",,"null",5.558460893608661,-135.01172746079467,-3.398908462664028,0.8547373120546082,29.032445766793263,-24.71032548593372,"3.41","1.56","317","101.9","52","92.1","2607","5.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","54.62","null","null","null","null","null","null","null",25,"2","Slider",0,2,2,0,2,0,2,0,"Standard","Standard"
"SL","2020-09-21","92.6","-1.23","5.52","Jacob deGrom",621563,594798,"null","ball",,,,,"11","null","R","L","R","NYM","TB","B","null","null",0,0,2020,"0.14","0.39","-1.17","4.58","null","null","null",0,4,"Top","null","null",,,"467092",,"null",-0.1555245174828488,-134.92845244879544,2.5124999496456404,1.7570727880183257,26.07354521090786,-28.095983346136663,"3.41","1.56","null","null","null","93.8","2601","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.82","null","null","null","null","null","null","null",25,"1","Slider",0,2,2,0,2,0,2,0,"Standard","Standard"
"CH","2020-09-21","92.3","-1.16","5.47","Jacob deGrom",663993,594798,"home_run","hit_into_play_score",,,,,"8","Nate Lowe homers (4) on a line drive to center field.  ","R","L","R","NYM","TB","X","null","line_drive",1,0,2020,"-0.74","1.17","-0.09","2.21","null","null","null",0,4,"Top","103.06","22.31",,,"467092",,"null",4.396365247105288,-134.3158094537261,-5.085233025099898,-9.958375507382444,29.17985980047428,-17.159825592608087,"3.55","1.63","420","111.0","20","93.5","1581","7.0",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.51","0.857","1.327","2.00",1,0,3,6,24,"2","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-09-21","98.0","-1.24","5.44","Jacob deGrom",663993,594798,"null","ball",,,,,"11","null","R","L","R","NYM","TB","B","null","null",0,0,2020,"-0.61","1.63","-1.48","3.84","null","null","null",0,4,"Top","null","null",,,"467092",,"null",0.7992902003811632,-142.62257062352512,-2.582976779872217,-8.528248834550926,35.478606713816966,-9.713531858976149,"3.55","1.63","null","null","null","98.9","2623","7.0",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.54","null","null","null","null","null","null","null",24,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2020-09-21","91.8","-1.02","5.39","Jacob deGrom",642715,594798,"strikeout","swinging_strike",,,,,"14","Willy Adames strikes out swinging.  ","R","R","R","NYM","TB","S",2,"null",3,2,2020,"-1.44","0.26","0.94","0.74","null","null","null",2,3,"Top","null","null",,,"467092",,"null",8.061849830435008,-133.4230703112836,-6.4711639876151565,-18.911448833355816,28.3026286675961,-27.821130224441482,"3.48","1.67","null","null","null","91.6","1735","6.2",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","54.28","null","null","0.00",1,0,0,"null",19,"7","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-09-21","99.6","-1.02","5.35","Jacob deGrom",642715,594798,"null","foul",,,,,"3","null","R","R","R","NYM","TB","S","null","null",3,2,2020,"-0.62","1.19","0.59","3.29","null","null","null",2,3,"Top","null","null",,,"467092",,"null",5.9715417872160454,-144.97044211165903,-3.133586050970351,-10.13848632179711,32.64885347750341,-14.77804490205071,"3.48","1.67","218","82.0","56","100.9","2555","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.60","null","null","null","null","null","null","null",19,"6","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2020-09-21","91.5","-1.03","5.43","Jacob deGrom",642715,594798,"null","ball",,,,,"11","null","R","R","R","NYM","TB","B","null","null",2,2,2020,"-1.46","0.17","-1.53","2.65","null","null","null",2,3,"Top","null","null",,,"467092",,"null",1.9274582435937564,-133.22973005900613,-1.4985491712097128,-17.807023585905643,29.07982964548931,-30.01911855897288,"3.48","1.67","null","null","null","92.2","1843","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.78","null","null","null","null","null","null","null",19,"5","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2020-09-21","92.8","-0.95","5.41","Jacob deGrom",642715,594798,"null","ball",,,,,"14","null","R","R","R","NYM","TB","B","null","null",1,2,2020,"-1.34","0.06","0.61","0.55","null","null","null",2,3,"Top","null","null",,,"467092",,"null",7.007716179248989,-134.9385670817611,-6.858196828348223,-17.940057964440246,29.202262115490612,-30.071104149917414,"3.48","1.67","null","null","null","93.8","1916","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.59","null","null","null","null","null","null","null",19,"4","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-09-21","93.0","-1.24","5.43","Jacob deGrom",642715,594798,"null","foul",,,,,"5","null","R","R","R","NYM","TB","S","null","null",1,1,2020,"0.22","0.57","0.12","2.64","null","null","null",2,3,"Top","null","null",,,"467092",,"null",3.018804857221185,-135.36886463162372,-2.629181459653324,1.9661961670937667,30.243569610258188,-24.781929638471585,"3.48","1.67","248","90.4","21","93.5","2649","6.6",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.88","null","null","null","null","null","null","null",19,"3","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-09-21","92.0","-1.18","5.47","Jacob deGrom",642715,594798,"null","swinging_strike",,,,,"3","null","R","R","R","NYM","TB","S","null","null",1,0,2020,"0.30","0.50","0.73","3.09","null","null","null",2,3,"Top","null","null",,,"467092",,"null",4.2620175719688955,-133.93236036963333,-1.2645435563299985,2.569680889510548,30.493451850654882,-26.13402104825879,"3.48","1.67","null","null","null","93.0","2541","7.0",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.53","null","null","null","null","null","null","null",19,"2","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-09-21","94.2","-1.15","5.42","Jacob deGrom",642715,594798,"null","ball",,,,,"12","null","R","R","R","NYM","TB","B","null","null",0,0,2020,"0.14","0.54","0.65","3.82","null","null","null",2,3,"Top","null","null",,,"467092",,"null",4.404992269685258,-137.0663562926211,0.38428086135926465,0.6937204505295823,31.68080374234766,-25.683908585672537,"3.48","1.67","null","null","null","94.9","2502","6.8",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.70","null","null","null","null","null","null","null",19,"1","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2020-09-21","92.3","-1.06","5.38","Jacob deGrom",664040,594798,"strikeout","swinging_strike",,,,,"7","Brandon Lowe strikes out swinging.  ","R","L","R","NYM","TB","S",2,"null",1,2,2020,"-1.41","-0.03","-0.31","1.73","null","null","null",1,3,"Top","null","null",,,"467092",,"null",5.014292424511045,-134.37205773427772,-3.3979266104605994,-18.10625961845799,30.282809686549847,-31.95824852789694,"3.18","1.46","null","null","null","92.9","1797","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.77","null","null","0.00",1,0,0,"null",18,"4","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2020-09-21","91.1","-0.98","5.36","Jacob deGrom",664040,594798,"null","ball",,,,,"13","null","R","L","R","NYM","TB","B","null","null",0,2,2020,"-1.29","0.23","-0.79","0.72","null","null","null",1,3,"Top","null","null",,,"467092",,"null",3.2997778285078043,-132.46359824354872,-6.246368935422226,-15.909025581040712,29.59430477739524,-28.30681218544018,"3.18","1.46","null","null","null","91.6","1792","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.78","null","null","null","null","null","null","null",18,"3","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2020-09-21","92.1","-1.07","5.38","Jacob deGrom",664040,594798,"null","swinging_strike",,,,,"7","null","R","L","R","NYM","TB","S","null","null",0,1,2020,"-1.36","0.27","-0.30","1.43","null","null","null",1,3,"Top","null","null",,,"467092",,"null",4.925185993220985,-134.06445206111914,-4.8193587506344215,-17.467920355358547,28.89587733145111,-28.053238913488734,"3.18","1.46","null","null","null","92.4","1897","6.5",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","54.04","null","null","null","null","null","null","null",18,"2","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2020-09-21","91.6","-0.99","5.37","Jacob deGrom",664040,594798,"null","swinging_strike",,,,,"8","null","R","L","R","NYM","TB","S","null","null",0,0,2020,"-1.32","0.39","0.20","1.41","null","null","null",1,3,"Top","null","null",,,"467092",,"null",5.990734353921183,-133.17072228522335,-5.0379581278128205,-17.02906660696785,28.626590094047557,-26.674427720587857,"3.18","1.46","null","null","null","93.1","1802","7.2",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.26","null","null","null","null","null","null","null",18,"1","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2020-09-21","91.6","-1.08","5.43","Jacob deGrom",660294,594798,"strikeout","swinging_strike",,,,,"4","Yoshi Tsutsugo strikes out swinging.  ","R","L","R","NYM","TB","S",2,"null",2,2,2020,"-1.39","0.28","-0.73","2.09","null","null","null",0,3,"Top","null","null",,,"467092",,"null",3.9340784374498194,-133.42707763257735,-3.2281070905491744,-17.510182218580894,28.790376698101426,-28.29195751195395,"3.23","1.53","null","null","null","92.6","1854","6.8",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.67","null","null","0.00",1,0,0,"null",17,"5","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CH","2020-09-21","93.0","-1.07","5.43","Jacob deGrom",660294,594798,"null","ball",,,,,"14","null","R","L","R","NYM","TB","B","null","null",1,2,2020,"-1.29","0.26","0.39","1.25","null","null","null",0,3,"Top","null","null",,,"467092",,"null",6.668715001604439,-135.24640839605792,-5.566854406568072,-17.246934497415076,29.66183787004791,-27.90017535210308,"3.23","1.53","null","null","null","94.2","1723","7.0",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.48","null","null","null","null","null","null","null",17,"4","Changeup",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-09-21","98.2","-1.29","5.45","Jacob deGrom",660294,594798,"null","foul",,,,,"1","null","R","L","R","NYM","TB","S","null","null",1,1,2020,"-0.68","1.46","-0.78","3.15","null","null","null",0,3,"Top","null","null",,,"467092",,"null",2.97237525122114,-142.9163739484526,-4.162247575422021,-9.980623840229592,32.98784352431824,-11.381808182333925,"3.23","1.53","null","null","null","98.9","2566","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.81","null","null","null","null","null","null","null",17,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"SL","2020-09-21","91.7","-1.31","5.48","Jacob deGrom",660294,594798,"null","foul",,,,,"14","null","R","L","R","NYM","TB","S","null","null",1,0,2020,"0.47","0.20","0.84","2.31","null","null","null",0,3,"Top","null","null",,,"467092",,"null",4.4741958304462806,-133.58926784312345,-2.6903250252393223,4.822889644782209,26.038470198911625,-29.378124054710522,"3.23","1.53","218","111.7","10","93.2","2536","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.60","null","null","null","null","null","null","null",17,"2","Slider",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-09-21","97.0","-1.32","5.39","Jacob deGrom",660294,594798,"null","ball",,,,,"11","null","R","L","R","NYM","TB","B","null","null",0,0,2020,"-0.61","1.51","-0.96","3.48","null","null","null",0,3,"Top","null","null",,,"467092",,"null",2.4114895505926772,-141.34584661060313,-3.084684353138247,-8.783218798735065,31.439432266446467,-11.470412440374348,"3.23","1.53","null","null","null","98.6","2456","7.0",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.47","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"FF","2020-09-21","99.8","-1.01","5.36","Jacob deGrom",572287,594798,"strikeout","swinging_strike",,,,,"11","Mike Zunino strikes out swinging.  ","R","R","R","NYM","TB","S",2,"null",2,2,2020,"-0.72","1.58","-0.07","3.70",621563,621433,"null",2,2,"Top","null","null",,,"467092",,"null",4.346898428211542,-145.23690457700985,-2.896207431328736,-11.2086410012411,36.53431722883249,-9.44291294330352,"3.17","1.49","null","null","null","100.9","2614","7.0",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.47","null","null","0.00",1,0,0,"null",13,"5","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-09-21","92.9","-0.98","5.49","Jacob deGrom",572287,594798,"null","called_strike",,,,,"3","null","R","R","R","NYM","TB","S","null","null",2,1,2020,"0.54","0.57","0.53","3.18",621563,621433,"null",2,2,"Top","null","null",,,"467092",,"null",2.7119649576139917,-135.3758062052557,-1.4212967024655412,6.1286160554003715,28.733831230996973,-25.040659438690216,"3.17","1.49","null","null","null","93.9","2498","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.76","null","null","null","null","null","null","null",13,"4","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-09-21","98.8","-1.01","5.36","Jacob deGrom",572287,594798,"null","foul",,,,,"3","null","R","R","R","NYM","TB","S","null","null",2,0,2020,"-0.71","1.50","0.35","3.17",621563,621433,"null",2,2,"Top","null","null",,,"467092",,"null",5.425821532632906,-143.76595121581295,-4.003627592236632,-11.206123477932017,36.256183214964366,-10.723932640424804,"3.17","1.49","null","null","null","99.4","2590","6.8",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.69","null","null","null","null","null","null","null",13,"3","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-09-21","98.6","-1.10","5.39","Jacob deGrom",572287,594798,"null","ball",,,,,"12","null","R","R","R","NYM","TB","B","null","null",1,0,2020,"-0.69","1.47","0.87","2.82",621563,"null",621433,2,2,"Top","null","null",,,"467092",,"null",7.017992053922298,-143.40359050139165,-4.95546129425439,-11.218511089395244,34.93940679699669,-10.998692025757961,"3.17","1.49","null","null","null","99.1","2620","6.7",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.78","null","null","null","null","null","null","null",13,"2","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"FF","2020-09-21","99.3","-0.92","5.42","Jacob deGrom",572287,594798,"null","ball",,,,,"14","null","R","R","R","NYM","TB","B","null","null",0,0,2020,"-0.59","1.43","1.31","1.86",621563,"null",621433,2,2,"Top","null","null",,,"467092",,"null",7.5679102315878435,-144.31776345145173,-7.709993138502941,-10.09327157617373,34.824702369995265,-10.57065244764437,"3.17","1.49","null","null","null","100.1","2632","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.61","null","null","null","null","null","null","null",13,"1","4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CH","2020-09-21","92.6","-0.98","5.35","Jacob deGrom",621433,594798,"walk","ball",,,,,"9","Brett Phillips walks.  ","R","L","R","NYM","TB","B","null","null",3,1,2020,"-1.30","0.53","0.54","1.64",621563,"null","null",2,2,"Top","null","null",,,"467092",,"null",6.76339019636507,-134.60382056475865,-4.828657397477917,-17.223686724358892,29.859940293879298,-24.906541913166816,"3.43","1.56","null","null","null","93.4","1709","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.62","null","null","0.70",1,0,0,"null",12,"5","Changeup",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-09-21","93.3","-1.26","5.41","Jacob deGrom",621433,594798,"null","called_strike",,,,,"5","null","R","L","R","NYM","TB","S","null","null",3,0,2020,"0.22","0.47","0.10","2.82",621563,"null","null",2,2,"Top","null","null",,,"467092",,"null",3.0620272421943495,-135.93048232859175,-1.934520347924169,1.9820370683935342,30.627594065478497,-26.199659731674664,"3.43","1.56","null","null","null","94.3","2664","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.62","null","null","null","null","null","null","null",12,"4","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
"SL","2020-09-21","93.1","-1.13","5.53","Jacob deGrom",621433,594798,"null","ball",,,,,"14","null","R","L","R","NYM","TB","B","null","null",2,0,2020,"0.25","0.45","1.04","2.47",621563,"null","null",2,2,"Top","null","null",,,"467092",,"null",5.071914149669483,-135.51994607667336,-3.091553512971015,1.988222737539143,29.74953473673127,-26.191430197998194,"3.43","1.56","null","null","null","94.1","2612","6.9",631216,594798,"467092","642086","429664","605204","642708","643446","628338","607043","53.63","null","null","null","null","null","null","null",12,"3","Slider",0,1,1,0,1,0,1,0,"Standard","Standard"
